entry_utc,event_slug,market_slug,city,target_date,side,bucket,tier,price,shares,stake,fee,trigger_ask,peak_ask,potential_profit,status,payout,pnl,settle_utc
2026-07-20T04:11:26Z,highest-temperature-in-seoul-on-july-20-2026,highest-temperature-in-seoul-on-july-20-2026-24c,seoul,2026-07-20,NO,24°C,10-19c,0.926,10.8,10.0,0.037,0.111,0.437,0.76,won,10.8,0.76,2026-07-21T09:45:21Z
2026-07-20T04:11:26Z,highest-temperature-in-kuala-lumpur-on-july-20-2026,highest-temperature-in-kuala-lumpur-on-july-20-2026-30c,kuala-lumpur,2026-07-20,NO,30°C,20-29c,0.79,12.66,10.0,0.105,0.23,0.4,2.56,won,12.66,2.56,2026-07-21T09:45:21Z
2026-07-20T04:26:10Z,highest-temperature-in-busan-on-july-20-2026,highest-temperature-in-busan-on-july-20-2026-31c,busan,2026-07-20,YES,31°C,dao-chieu,0.53,56.6,30.0,0.705,0.53,0.27,25.9,lost,0.0,-30.7,2026-07-21T09:45:21Z
2026-07-20T04:26:10Z,highest-temperature-in-taipei-on-july-20-2026,highest-temperature-in-taipei-on-july-20-2026-35c,taipei,2026-07-20,NO,35°C,20-29c,0.79,12.66,10.0,0.105,0.29,0.47,2.56,lost,0.0,-10.11,2026-07-21T09:45:21Z
2026-07-20T04:31:26Z,highest-temperature-in-taipei-on-july-20-2026,highest-temperature-in-taipei-on-july-20-2026-36c,taipei,2026-07-20,NO,36°C,10-19c,0.95,10.53,10.0,0.025,0.15,0.46,0.5,won,10.53,0.5,2026-07-21T09:45:21Z
2026-07-20T04:41:37Z,highest-temperature-in-shanghai-on-july-20-2026,highest-temperature-in-shanghai-on-july-20-2026-35c,shanghai,2026-07-20,YES,35°C,dao-chieu,0.52,57.69,30.0,0.72,0.52,0.17,26.97,won,57.69,26.97,2026-07-21T09:45:21Z
2026-07-20T04:41:37Z,highest-temperature-in-beijing-on-july-20-2026,highest-temperature-in-beijing-on-july-20-2026-30c,beijing,2026-07-20,NO,30°C,20-29c,0.83,12.05,10.0,0.085,0.26,0.52,1.97,lost,0.0,-10.09,2026-07-21T09:45:21Z
2026-07-20T04:56:55Z,highest-temperature-in-beijing-on-july-20-2026,highest-temperature-in-beijing-on-july-20-2026-30c,beijing,2026-07-20,NO,30°C,10-19c,0.93,10.75,10.0,0.035,0.17,0.52,0.71,lost,0.0,-10.04,2026-07-21T09:45:21Z
2026-07-20T04:56:55Z,highest-temperature-in-tokyo-on-july-20-2026,highest-temperature-in-tokyo-on-july-20-2026-36c,tokyo,2026-07-20,NO,36°C,20-29c,0.898,11.14,10.0,0.051,0.298,0.587,1.09,won,11.14,1.09,2026-07-21T09:45:21Z
2026-07-20T05:02:07Z,highest-temperature-in-tokyo-on-july-20-2026,highest-temperature-in-tokyo-on-july-20-2026-36c,tokyo,2026-07-20,NO,36°C,10-19c,0.938,10.66,10.0,0.031,0.145,0.587,0.63,won,10.66,0.63,2026-07-21T09:45:21Z
2026-07-20T05:12:00Z,highest-temperature-in-beijing-on-july-20-2026,highest-temperature-in-beijing-on-july-20-2026-28c,beijing,2026-07-20,NO,28°C,10-19c,0.883,11.33,10.0,0.0585,0.19,0.499,1.27,won,11.33,1.27,2026-07-21T09:45:21Z
2026-07-20T05:22:20Z,highest-temperature-in-chongqing-on-july-20-2026,highest-temperature-in-chongqing-on-july-20-2026-37c,chongqing,2026-07-20,NO,37°C,20-29c,0.86,11.63,10.0,0.07,0.26,0.53,1.56,won,11.63,1.56,2026-07-21T09:45:21Z
2026-07-20T05:27:38Z,highest-temperature-in-chongqing-on-july-20-2026,highest-temperature-in-chongqing-on-july-20-2026-37c,chongqing,2026-07-20,NO,37°C,10-19c,0.87,11.49,10.0,0.065,0.19,0.53,1.43,won,11.49,1.43,2026-07-21T09:45:21Z
2026-07-20T05:32:57Z,highest-temperature-in-beijing-on-july-20-2026,highest-temperature-in-beijing-on-july-20-2026-30c,beijing,2026-07-20,YES,30°C,dao-chieu,0.78,38.46,30.0,0.33,0.78,0.26,8.13,won,38.46,8.13,2026-07-21T09:45:21Z
2026-07-20T05:37:49Z,highest-temperature-in-taipei-on-july-20-2026,highest-temperature-in-taipei-on-july-20-2026-35c,taipei,2026-07-20,YES,35°C,dao-chieu,0.92,32.61,30.0,0.12,0.92,0.29,2.49,won,32.61,2.49,2026-07-21T09:45:21Z
2026-07-20T05:53:20Z,highest-temperature-in-seoul-on-july-20-2026,highest-temperature-in-seoul-on-july-20-2026-25c,seoul,2026-07-20,NO,25°C,20-29c,0.85,11.76,10.0,0.075,0.22,0.42,1.68,won,11.76,1.68,2026-07-21T09:45:21Z
2026-07-20T05:58:13Z,highest-temperature-in-seoul-on-july-20-2026,highest-temperature-in-seoul-on-july-20-2026-25c,seoul,2026-07-20,NO,25°C,10-19c,0.88,11.36,10.0,0.06,0.19,0.42,1.3,won,11.36,1.3,2026-07-21T09:45:21Z
2026-07-20T06:03:04Z,highest-temperature-in-manila-on-july-20-2026,highest-temperature-in-manila-on-july-20-2026-34c,manila,2026-07-20,NO,34°C,20-29c,0.88,11.36,10.0,0.06,0.26,0.41,1.3,won,11.36,1.3,2026-07-21T09:45:21Z
2026-07-20T06:08:22Z,highest-temperature-in-lucknow-on-july-20-2026,highest-temperature-in-lucknow-on-july-20-2026-28c,lucknow,2026-07-20,NO,28°C,20-29c,0.76,13.16,10.0,0.12,0.28,0.49,3.04,won,13.16,3.04,2026-07-21T09:45:21Z
2026-07-20T06:13:14Z,highest-temperature-in-kuala-lumpur-on-july-20-2026,highest-temperature-in-kuala-lumpur-on-july-20-2026-30c,kuala-lumpur,2026-07-20,NO,30°C,10-19c,0.87,11.49,10.0,0.065,0.19,0.4,1.43,won,11.49,1.43,2026-07-21T09:45:21Z
2026-07-20T06:23:48Z,highest-temperature-in-chengdu-on-july-20-2026,highest-temperature-in-chengdu-on-july-20-2026-39c,chengdu,2026-07-20,NO,39°C,20-29c,0.78,12.82,10.0,0.11,0.26,0.49,2.71,won,12.82,2.71,2026-07-21T09:45:21Z
2026-07-20T06:33:44Z,highest-temperature-in-chengdu-on-july-20-2026,highest-temperature-in-chengdu-on-july-20-2026-39c,chengdu,2026-07-20,NO,39°C,10-19c,0.94,10.64,10.0,0.03,0.15,0.49,0.61,won,10.64,0.61,2026-07-21T09:45:21Z
2026-07-20T06:49:11Z,highest-temperature-in-chengdu-on-july-20-2026,highest-temperature-in-chengdu-on-july-20-2026-37c,chengdu,2026-07-20,NO,37°C,20-29c,0.79,12.66,10.0,0.105,0.29,0.43,2.56,won,12.66,2.56,2026-07-21T09:45:21Z
2026-07-20T07:30:01Z,highest-temperature-in-lucknow-on-july-20-2026,highest-temperature-in-lucknow-on-july-20-2026-28c,lucknow,2026-07-20,NO,28°C,10-19c,0.82,12.2,10.0,0.09,0.19,0.49,2.11,won,12.2,2.11,2026-07-21T09:45:21Z
2026-07-20T07:40:19Z,highest-temperature-in-chengdu-on-july-20-2026,highest-temperature-in-chengdu-on-july-20-2026-37c,chengdu,2026-07-20,NO,37°C,10-19c,0.93,10.75,10.0,0.035,0.15,0.48,0.71,won,10.75,0.71,2026-07-21T09:45:21Z
2026-07-20T08:11:21Z,highest-temperature-in-shenzhen-on-july-20-2026,highest-temperature-in-shenzhen-on-july-20-2026-30c,shenzhen,2026-07-20,NO,30°C,20-29c,0.88,11.36,10.0,0.06,0.29,0.47,1.3,won,11.36,1.3,2026-07-21T09:45:21Z
2026-07-20T08:21:38Z,highest-temperature-in-shenzhen-on-july-20-2026,highest-temperature-in-shenzhen-on-july-20-2026-30c,shenzhen,2026-07-20,NO,30°C,10-19c,0.83,12.05,10.0,0.085,0.19,0.47,1.97,won,12.05,1.97,2026-07-21T09:45:21Z
2026-07-20T08:21:38Z,highest-temperature-in-london-on-july-20-2026,highest-temperature-in-london-on-july-20-2026-25c,london,2026-07-20,NO,25°C,20-29c,0.72,13.89,10.0,0.14,0.29,0.54,3.75,lost,0.0,-10.14,2026-07-21T09:45:21Z
2026-07-20T09:18:05Z,highest-temperature-in-istanbul-on-july-20-2026,highest-temperature-in-istanbul-on-july-20-2026-29c,istanbul,2026-07-20,NO,29°C,10-19c,0.87,11.49,10.0,0.065,0.17,0.59,1.43,won,11.49,1.43,2026-07-21T09:45:21Z
2026-07-20T09:18:05Z,highest-temperature-in-munich-on-july-20-2026,highest-temperature-in-munich-on-july-20-2026-23c,munich,2026-07-20,NO,23°C,20-29c,0.76,13.16,10.0,0.12,0.26,0.59,3.04,lost,0.0,-10.12,2026-07-21T09:45:21Z
2026-07-20T09:28:11Z,highest-temperature-in-istanbul-on-july-20-2026,highest-temperature-in-istanbul-on-july-20-2026-29c,istanbul,2026-07-20,NO,29°C,20-29c,0.77,12.99,10.0,0.115,0.29,0.59,2.88,won,12.99,2.88,2026-07-21T09:45:21Z
2026-07-20T10:14:07Z,highest-temperature-in-madrid-on-july-20-2026,highest-temperature-in-madrid-on-july-20-2026-37c,madrid,2026-07-20,NO,37°C,10-19c,0.85,11.76,10.0,0.075,0.19,0.41,1.68,won,11.76,1.68,2026-07-21T09:45:21Z
2026-07-20T10:55:17Z,highest-temperature-in-tel-aviv-on-july-20-2026,highest-temperature-in-tel-aviv-on-july-20-2026-34c,tel-aviv,2026-07-20,NO,34°C,20-29c,0.86,11.63,10.0,0.07,0.2,0.67,1.56,won,11.63,1.56,2026-07-21T09:45:21Z
2026-07-20T11:00:17Z,highest-temperature-in-tel-aviv-on-july-20-2026,highest-temperature-in-tel-aviv-on-july-20-2026-34c,tel-aviv,2026-07-20,NO,34°C,10-19c,0.9,11.11,10.0,0.05,0.12,0.67,1.06,won,11.11,1.06,2026-07-21T09:45:21Z
2026-07-20T11:05:31Z,highest-temperature-in-moscow-on-july-20-2026,highest-temperature-in-moscow-on-july-20-2026-28c,moscow,2026-07-20,NO,28°C,10-19c,0.94,10.64,10.0,0.03,0.13,0.4,0.61,won,10.64,0.61,2026-07-21T09:45:21Z
2026-07-20T11:36:14Z,highest-temperature-in-warsaw-on-july-20-2026,highest-temperature-in-warsaw-on-july-20-2026-21c,warsaw,2026-07-20,NO,21°C,20-29c,0.78,12.82,10.0,0.11,0.25,0.59,2.71,won,12.82,2.71,2026-07-21T09:45:21Z
2026-07-20T11:46:21Z,highest-temperature-in-cape-town-on-july-20-2026,highest-temperature-in-cape-town-on-july-20-2026-16c,cape-town,2026-07-20,NO,16°C,20-29c,0.75,13.33,10.0,0.125,0.28,0.44,3.21,lost,0.0,-10.12,2026-07-21T09:45:21Z
2026-07-20T11:56:36Z,highest-temperature-in-amsterdam-on-july-20-2026,highest-temperature-in-amsterdam-on-july-20-2026-21c,amsterdam,2026-07-20,NO,21°C,20-29c,0.84,11.9,10.0,0.08,0.22,0.45,1.82,won,11.9,1.82,2026-07-21T09:45:21Z
2026-07-20T12:02:03Z,highest-temperature-in-denver-on-july-20-2026,highest-temperature-in-denver-on-july-20-2026-98-99f,denver,2026-07-20,NO,98-99°F,20-29c,0.76,13.16,10.0,0.12,0.27,0.51,3.04,won,13.16,3.04,2026-07-21T09:45:21Z
2026-07-20T12:12:38Z,highest-temperature-in-amsterdam-on-july-20-2026,highest-temperature-in-amsterdam-on-july-20-2026-21c,amsterdam,2026-07-20,NO,21°C,10-19c,0.84,11.9,10.0,0.08,0.18,0.45,1.82,won,11.9,1.82,2026-07-21T09:45:21Z
2026-07-20T12:17:28Z,highest-temperature-in-cape-town-on-july-20-2026,highest-temperature-in-cape-town-on-july-20-2026-16c,cape-town,2026-07-20,NO,16°C,10-19c,0.954,10.48,10.0,0.023,0.168,0.44,0.46,lost,0.0,-10.02,2026-07-21T09:45:21Z
2026-07-20T12:22:46Z,highest-temperature-in-warsaw-on-july-20-2026,highest-temperature-in-warsaw-on-july-20-2026-21c,warsaw,2026-07-20,YES,21°C,dao-chieu,0.5,60.0,30.0,0.75,0.5,0.25,29.25,lost,0.0,-30.75,2026-07-21T09:45:21Z
2026-07-20T12:32:53Z,highest-temperature-in-munich-on-july-20-2026,highest-temperature-in-munich-on-july-20-2026-23c,munich,2026-07-20,YES,23°C,dao-chieu,0.55,54.55,30.0,0.6751,0.55,0.26,23.87,won,54.55,23.87,2026-07-21T09:45:21Z
2026-07-20T12:38:09Z,highest-temperature-in-warsaw-on-july-20-2026,highest-temperature-in-warsaw-on-july-20-2026-21c,warsaw,2026-07-20,NO,21°C,10-19c,0.88,11.36,10.0,0.06,0.14,0.67,1.3,won,11.36,1.3,2026-07-21T09:45:21Z
2026-07-20T12:38:09Z,highest-temperature-in-cape-town-on-july-20-2026,highest-temperature-in-cape-town-on-july-20-2026-18c,cape-town,2026-07-20,NO,18°C,20-29c,0.8,12.5,10.0,0.1,0.26,0.5,2.4,won,12.5,2.4,2026-07-21T09:45:21Z
2026-07-20T12:43:26Z,highest-temperature-in-cape-town-on-july-20-2026,highest-temperature-in-cape-town-on-july-20-2026-18c,cape-town,2026-07-20,NO,18°C,10-19c,0.86,11.63,10.0,0.07,0.15,0.5,1.56,won,11.63,1.56,2026-07-21T09:45:21Z
2026-07-20T12:58:31Z,highest-temperature-in-moscow-on-july-20-2026,highest-temperature-in-moscow-on-july-20-2026-27c,moscow,2026-07-20,NO,27°C,10-19c,0.87,11.49,10.0,0.065,0.19,0.7,1.43,won,11.49,1.43,2026-07-21T09:45:21Z
2026-07-20T13:03:42Z,highest-temperature-in-moscow-on-july-20-2026,highest-temperature-in-moscow-on-july-20-2026-27c,moscow,2026-07-20,NO,27°C,20-29c,0.9,11.11,10.0,0.05,0.28,0.7,1.06,won,11.11,1.06,2026-07-21T09:45:21Z
2026-07-20T13:08:40Z,highest-temperature-in-cape-town-on-july-20-2026,highest-temperature-in-cape-town-on-july-20-2026-16c,cape-town,2026-07-20,YES,16°C,dao-chieu,0.604,49.67,30.0,0.594,0.604,0.28,19.08,won,49.67,19.08,2026-07-21T09:45:21Z
2026-07-20T13:08:40Z,highest-temperature-in-paris-on-july-20-2026,highest-temperature-in-paris-on-july-20-2026-23c,paris,2026-07-20,NO,23°C,20-29c,0.83,12.05,10.0,0.085,0.23,0.46,1.97,won,12.05,1.97,2026-07-21T09:45:21Z
2026-07-20T13:13:56Z,highest-temperature-in-paris-on-july-20-2026,highest-temperature-in-paris-on-july-20-2026-23c,paris,2026-07-20,NO,23°C,10-19c,0.84,11.9,10.0,0.08,0.17,0.46,1.82,won,11.9,1.82,2026-07-21T09:45:21Z
2026-07-20T13:29:44Z,highest-temperature-in-cape-town-on-july-20-2026,highest-temperature-in-cape-town-on-july-20-2026-17c,cape-town,2026-07-20,NO,17°C,20-29c,0.79,12.66,10.0,0.105,0.29,0.69,2.56,won,12.66,2.56,2026-07-21T09:45:21Z
2026-07-20T13:39:53Z,highest-temperature-in-london-on-july-20-2026,highest-temperature-in-london-on-july-20-2026-25c,london,2026-07-20,YES,25°C,dao-chieu,0.54,55.56,30.0,0.6901,0.54,0.29,24.87,won,55.56,24.87,2026-07-21T09:45:21Z
2026-07-20T14:10:11Z,highest-temperature-in-paris-on-july-20-2026,highest-temperature-in-paris-on-july-20-2026-23c,paris,2026-07-20,YES,23°C,dao-chieu,0.49,61.22,30.0,0.7649,0.49,0.23,30.46,lost,0.0,-30.76,2026-07-21T09:45:21Z
2026-07-20T14:10:11Z,highest-temperature-in-london-on-july-20-2026,highest-temperature-in-london-on-july-20-2026-25c,london,2026-07-20,NO,25°C,10-19c,0.87,11.49,10.0,0.065,0.16,0.54,1.43,lost,0.0,-10.06,2026-07-21T09:45:21Z
2026-07-20T14:10:11Z,highest-temperature-in-munich-on-july-20-2026,highest-temperature-in-munich-on-july-20-2026-24c,munich,2026-07-20,NO,24°C,20-29c,0.76,13.16,10.0,0.12,0.29,0.66,3.04,won,13.16,3.04,2026-07-21T09:45:21Z
2026-07-20T14:10:11Z,highest-temperature-in-buenos-aires-on-july-20-2026,highest-temperature-in-buenos-aires-on-july-20-2026-14c,buenos-aires,2026-07-20,NO,14°C,20-29c,0.75,13.33,10.0,0.125,0.29,0.48,3.21,won,13.33,3.21,2026-07-21T09:45:21Z
2026-07-20T14:20:16Z,highest-temperature-in-toronto-on-july-20-2026,highest-temperature-in-toronto-on-july-20-2026-27c,toronto,2026-07-20,NO,27°C,20-29c,0.8,12.5,10.0,0.1,0.26,0.45,2.4,lost,0.0,-10.1,2026-07-21T09:45:21Z
2026-07-20T14:30:50Z,highest-temperature-in-munich-on-july-20-2026,highest-temperature-in-munich-on-july-20-2026-24c,munich,2026-07-20,NO,24°C,10-19c,0.92,10.87,10.0,0.04,0.13,0.66,0.83,won,10.87,0.83,2026-07-21T09:45:21Z
2026-07-20T14:35:41Z,highest-temperature-in-buenos-aires-on-july-20-2026,highest-temperature-in-buenos-aires-on-july-20-2026-14c,buenos-aires,2026-07-20,NO,14°C,10-19c,0.91,10.99,10.0,0.045,0.18,0.48,0.95,won,10.99,0.95,2026-07-21T09:45:21Z
2026-07-20T14:35:41Z,highest-temperature-in-milan-on-july-20-2026,highest-temperature-in-milan-on-july-20-2026-31c,milan,2026-07-20,NO,31°C,20-29c,0.79,12.66,10.0,0.105,0.25,0.42,2.56,lost,0.0,-10.11,2026-07-21T09:45:21Z
2026-07-20T14:45:42Z,highest-temperature-in-buenos-aires-on-july-20-2026,highest-temperature-in-buenos-aires-on-july-20-2026-11c,buenos-aires,2026-07-20,NO,11°C,20-29c,0.849,11.78,10.0,0.0755,0.281,0.49,1.7,won,11.78,1.7,2026-07-21T09:45:21Z
2026-07-20T14:51:07Z,highest-temperature-in-nyc-on-july-20-2026,highest-temperature-in-nyc-on-july-20-2026-82-83f,nyc,2026-07-20,NO,82-83°F,20-29c,0.77,12.99,10.0,0.115,0.24,0.52,2.88,lost,0.0,-10.12,2026-07-21T09:45:21Z
2026-07-20T15:06:11Z,highest-temperature-in-buenos-aires-on-july-20-2026,highest-temperature-in-buenos-aires-on-july-20-2026-11c,buenos-aires,2026-07-20,NO,11°C,10-19c,0.95,10.53,10.0,0.025,0.117,0.49,0.5,won,10.53,0.5,2026-07-21T09:45:21Z
2026-07-20T15:21:58Z,highest-temperature-in-buenos-aires-on-july-20-2026,highest-temperature-in-buenos-aires-on-july-20-2026-14c,buenos-aires,2026-07-20,YES,14°C,dao-chieu,0.56,53.57,30.0,0.66,0.56,0.29,22.91,lost,0.0,-30.66,2026-07-21T09:45:21Z
2026-07-20T16:02:20Z,highest-temperature-in-houston-on-july-20-2026,highest-temperature-in-houston-on-july-20-2026-98-99f,houston,2026-07-20,NO,98-99°F,20-29c,0.83,12.05,10.0,0.085,0.27,0.44,1.97,won,12.05,1.97,2026-07-21T09:45:21Z
2026-07-20T16:12:30Z,highest-temperature-in-toronto-on-july-20-2026,highest-temperature-in-toronto-on-july-20-2026-27c,toronto,2026-07-20,YES,27°C,dao-chieu,0.52,57.69,30.0,0.72,0.52,0.26,26.97,won,57.69,26.97,2026-07-21T09:45:21Z
2026-07-20T16:47:25Z,highest-temperature-in-sao-paulo-on-july-20-2026,highest-temperature-in-sao-paulo-on-july-20-2026-26c,sao-paulo,2026-07-20,NO,26°C,20-29c,0.74,13.51,10.0,0.13,0.27,0.49,3.38,won,13.51,3.38,2026-07-21T09:45:21Z
2026-07-20T17:07:41Z,highest-temperature-in-chicago-on-july-20-2026,highest-temperature-in-chicago-on-july-20-2026-84-85f,chicago,2026-07-20,NO,84-85°F,20-29c,0.73,13.7,10.0,0.135,0.28,0.6,3.56,won,13.7,3.56,2026-07-21T09:45:21Z
2026-07-20T17:37:57Z,highest-temperature-in-chicago-on-july-20-2026,highest-temperature-in-chicago-on-july-20-2026-82-83f,chicago,2026-07-20,NO,82-83°F,20-29c,0.76,13.16,10.0,0.12,0.29,0.41,3.04,lost,0.0,-10.12,2026-07-21T09:45:21Z
2026-07-20T18:33:35Z,highest-temperature-in-houston-on-july-20-2026,highest-temperature-in-houston-on-july-20-2026-98-99f,houston,2026-07-20,NO,98-99°F,10-19c,0.84,11.9,10.0,0.08,0.19,0.44,1.82,won,11.9,1.82,2026-07-21T09:45:21Z
2026-07-20T18:33:35Z,highest-temperature-in-san-francisco-on-july-20-2026,highest-temperature-in-san-francisco-on-july-20-2026-70-71f,san-francisco,2026-07-20,NO,70-71°F,20-29c,0.86,11.63,10.0,0.07,0.25,0.51,1.56,lost,0.0,-10.07,2026-07-21T17:02:58Z
2026-07-20T18:33:35Z,highest-temperature-in-panama-city-on-july-20-2026,highest-temperature-in-panama-city-on-july-20-2026-30c,panama-city,2026-07-20,NO,30°C,20-29c,0.77,12.99,10.0,0.115,0.27,0.49,2.88,won,12.99,2.88,2026-07-21T09:45:21Z
2026-07-20T18:38:26Z,highest-temperature-in-toronto-on-july-20-2026,highest-temperature-in-toronto-on-july-20-2026-26c,toronto,2026-07-20,NO,26°C,20-29c,0.73,13.7,10.0,0.135,0.29,0.58,3.56,won,13.7,3.56,2026-07-21T09:45:21Z
2026-07-20T18:58:47Z,highest-temperature-in-atlanta-on-july-20-2026,highest-temperature-in-atlanta-on-july-20-2026-94-95f,atlanta,2026-07-20,NO,94-95°F,20-29c,0.9,11.11,10.0,0.05,0.29,0.45,1.06,won,11.11,1.06,2026-07-21T09:45:21Z
2026-07-20T19:03:52Z,highest-temperature-in-panama-city-on-july-20-2026,highest-temperature-in-panama-city-on-july-20-2026-30c,panama-city,2026-07-20,NO,30°C,10-19c,0.93,10.75,10.0,0.035,0.1,0.49,0.71,won,10.75,0.71,2026-07-21T09:45:21Z
2026-07-20T19:08:45Z,highest-temperature-in-san-francisco-on-july-20-2026,highest-temperature-in-san-francisco-on-july-20-2026-70-71f,san-francisco,2026-07-20,NO,70-71°F,10-19c,0.92,10.87,10.0,0.04,0.1,0.51,0.83,lost,0.0,-10.04,2026-07-21T17:02:58Z
2026-07-20T19:14:00Z,highest-temperature-in-nyc-on-july-20-2026,highest-temperature-in-nyc-on-july-20-2026-82-83f,nyc,2026-07-20,NO,82-83°F,10-19c,0.83,12.05,10.0,0.085,0.19,0.52,1.97,lost,0.0,-10.09,2026-07-21T09:45:21Z
2026-07-20T19:14:00Z,highest-temperature-in-mexico-city-on-july-20-2026,highest-temperature-in-mexico-city-on-july-20-2026-26c,mexico-city,2026-07-20,NO,26°C,10-19c,0.93,10.75,10.0,0.035,0.11,0.51,0.71,won,10.75,0.71,2026-07-21T09:45:21Z
2026-07-20T19:18:52Z,highest-temperature-in-san-francisco-on-july-20-2026,highest-temperature-in-san-francisco-on-july-20-2026-72-73f,san-francisco,2026-07-20,NO,72-73°F,10-19c,0.87,11.49,10.0,0.065,0.14,0.44,1.43,won,11.49,1.43,2026-07-21T17:02:58Z
